CVE-2021-3826	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-3826
CVE-2021-45078	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-45078
CVE-2021-46174	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-46174
CVE-2021-46195	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-46195
CVE-2022-35205	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-35205
CVE-2022-35206	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-35206
CVE-2022-38533	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-38533
CVE-2022-4285	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-4285
CVE-2022-44840	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-44840
CVE-2022-45703	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-45703
CVE-2022-47007	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47007
CVE-2022-47008	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47008
CVE-2022-47010	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47010
CVE-2022-47011	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47011
CVE-2022-47673	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47673
CVE-2022-47695	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47695
CVE-2022-47696	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47696
CVE-2022-48063	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-48063
CVE-2022-48064	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-48064
CVE-2022-48065	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-48065
CVE-2023-1579	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-1579
CVE-2023-1972	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-1972
CVE-2023-25584	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25584
CVE-2023-25585	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25585
CVE-2023-25586	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25586
CVE-2023-25588	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25588
CVE-2024-53589	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2024-53589
CVE-2024-57360	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2024-57360
CVE-2025-0840	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-0840
CVE-2025-11081	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-11081
CVE-2025-11082	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-11082
CVE-2025-11083	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-11083
CVE-2025-1147	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1147
CVE-2025-1148	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1148
CVE-2025-1149	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1149
CVE-2025-1150	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1150
CVE-2025-1151	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1151
CVE-2025-1152	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1152
CVE-2025-1153	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1153
CVE-2025-1176	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1176
CVE-2025-1178	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1178
CVE-2025-1179	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1179
CVE-2025-1180	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1180
CVE-2025-1181	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1181
CVE-2025-1182	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1182
CVE-2025-3198	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-3198
CVE-2025-5244	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-5244
CVE-2025-5245	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-5245
CVE-2025-7545	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-7545
CVE-2025-7546	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-7546
CVE-2025-8224	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-8224
CVE-2025-8225	libbinutils	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-8225
CVE-2021-3995	libblkid1	2.36.1-8	2.36.1-8+deb11u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2021-3995
CVE-2021-3996	libblkid1	2.36.1-8	2.36.1-8+deb11u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2021-3996
CVE-2024-28085	libblkid1	2.36.1-8	2.36.1-8+deb11u2	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-28085
CVE-2022-0563	libblkid1	2.36.1-8		LOW	https://avd.aquasec.com/nvd/cve-2022-0563
CVE-2021-33574	libc-bin	2.31-13+deb11u2	2.31-13+deb11u3	CRITICAL	https://avd.aquasec.com/nvd/cve-2021-33574
CVE-2022-23218	libc-bin	2.31-13+deb11u2	2.31-13+deb11u3	CRITICAL	https://avd.aquasec.com/nvd/cve-2022-23218
CVE-2022-23219	libc-bin	2.31-13+deb11u2	2.31-13+deb11u3	CRITICAL	https://avd.aquasec.com/nvd/cve-2022-23219
CVE-2021-3999	libc-bin	2.31-13+deb11u2	2.31-13+deb11u4	HIGH	https://avd.aquasec.com/nvd/cve-2021-3999
CVE-2023-4911	libc-bin	2.31-13+deb11u2	2.31-13+deb11u7	HIGH	https://avd.aquasec.com/nvd/cve-2023-4911
CVE-2024-2961	libc-bin	2.31-13+deb11u2	2.31-13+deb11u9	HIGH	https://avd.aquasec.com/nvd/cve-2024-2961
CVE-2024-33599	libc-bin	2.31-13+deb11u2	2.31-13+deb11u10	HIGH	https://avd.aquasec.com/nvd/cve-2024-33599
CVE-2025-4802	libc-bin	2.31-13+deb11u2	2.31-13+deb11u13	HIGH	https://avd.aquasec.com/nvd/cve-2025-4802
CVE-2023-4806	libc-bin	2.31-13+deb11u2		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4806
CVE-2023-4813	libc-bin	2.31-13+deb11u2		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4813
CVE-2024-33600	libc-bin	2.31-13+deb11u2	2.31-13+deb11u10	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33600
CVE-2024-33601	libc-bin	2.31-13+deb11u2	2.31-13+deb11u10	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33601
CVE-2024-33602	libc-bin	2.31-13+deb11u2	2.31-13+deb11u10	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33602
CVE-2025-0395	libc-bin	2.31-13+deb11u2	2.31-13+deb11u12	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-0395
CVE-2025-8058	libc-bin	2.31-13+deb11u2		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-8058
CVE-2010-4756	libc-bin	2.31-13+deb11u2		LOW	https://avd.aquasec.com/nvd/cve-2010-4756
CVE-2018-20796	libc-bin	2.31-13+deb11u2		LOW	https://avd.aquasec.com/nvd/cve-2018-20796
CVE-2019-1010022	libc-bin	2.31-13+deb11u2		LOW	https://avd.aquasec.com/nvd/cve-2019-1010022
CVE-2019-1010023	libc-bin	2.31-13+deb11u2		LOW	https://avd.aquasec.com/nvd/cve-2019-1010023
CVE-2019-1010024	libc-bin	2.31-13+deb11u2		LOW	https://avd.aquasec.com/nvd/cve-2019-1010024
CVE-2019-1010025	libc-bin	2.31-13+deb11u2		LOW	https://avd.aquasec.com/nvd/cve-2019-1010025
CVE-2019-9192	libc-bin	2.31-13+deb11u2		LOW	https://avd.aquasec.com/nvd/cve-2019-9192
CVE-2021-43396	libc-bin	2.31-13+deb11u2	2.31-13+deb11u3	LOW	https://avd.aquasec.com/nvd/cve-2021-43396
CVE-2023-4806	libc-dev-bin	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4806
CVE-2023-4813	libc-dev-bin	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4813
CVE-2025-8058	libc-dev-bin	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-8058
CVE-2010-4756	libc-dev-bin	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2010-4756
CVE-2018-20796	libc-dev-bin	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2018-20796
CVE-2019-1010022	libc-dev-bin	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010022
CVE-2019-1010023	libc-dev-bin	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010023
CVE-2019-1010024	libc-dev-bin	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010024
CVE-2019-1010025	libc-dev-bin	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010025
CVE-2019-9192	libc-dev-bin	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-9192
CVE-2023-4806	libc-devtools	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4806
CVE-2023-4813	libc-devtools	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4813
CVE-2025-8058	libc-devtools	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-8058
CVE-2010-4756	libc-devtools	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2010-4756
CVE-2018-20796	libc-devtools	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2018-20796
CVE-2019-1010022	libc-devtools	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010022
CVE-2019-1010023	libc-devtools	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010023
CVE-2019-1010024	libc-devtools	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010024
CVE-2019-1010025	libc-devtools	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010025
CVE-2019-9192	libc-devtools	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-9192
CVE-2023-4806	libc6	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4806
CVE-2023-4813	libc6	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4813
CVE-2025-8058	libc6	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-8058
CVE-2010-4756	libc6	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2010-4756
CVE-2018-20796	libc6	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2018-20796
CVE-2019-1010022	libc6	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010022
CVE-2019-1010023	libc6	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010023
CVE-2019-1010024	libc6	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010024
CVE-2019-1010025	libc6	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010025
CVE-2019-9192	libc6	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-9192
CVE-2023-4806	libc6-dev	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4806
CVE-2023-4813	libc6-dev	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-4813
CVE-2025-8058	libc6-dev	2.31-13+deb11u13		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-8058
CVE-2010-4756	libc6-dev	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2010-4756
CVE-2018-20796	libc6-dev	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2018-20796
CVE-2019-1010022	libc6-dev	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010022
CVE-2019-1010023	libc6-dev	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010023
CVE-2019-1010024	libc6-dev	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010024
CVE-2019-1010025	libc6-dev	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-1010025
CVE-2019-9192	libc6-dev	2.31-13+deb11u13		LOW	https://avd.aquasec.com/nvd/cve-2019-9192
CVE-2023-4039	libcc1-0	10.2.1-6		LOW	https://avd.aquasec.com/nvd/cve-2023-4039
CVE-2022-1304	libcom-err2	1.46.2-2	1.46.2-2+deb11u1	HIGH	https://avd.aquasec.com/nvd/cve-2022-1304
CVE-2017-13716	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2017-13716
CVE-2018-20673	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2018-20673
CVE-2018-20712	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2018-20712
CVE-2018-9996	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2018-9996
CVE-2019-1010204	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2019-1010204
CVE-2020-19726	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2020-19726
CVE-2020-35448	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2020-35448
CVE-2021-20197	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-20197
CVE-2021-20284	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-20284
CVE-2021-32256	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-32256
CVE-2021-3530	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-3530
CVE-2021-3549	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-3549
CVE-2021-3826	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-3826
CVE-2021-45078	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-45078
CVE-2021-46174	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-46174
CVE-2021-46195	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-46195
CVE-2022-35205	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-35205
CVE-2022-35206	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-35206
CVE-2022-38533	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-38533
CVE-2022-4285	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-4285
CVE-2022-44840	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-44840
CVE-2022-45703	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-45703
CVE-2022-47007	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47007
CVE-2022-47008	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47008
CVE-2022-47010	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47010
CVE-2022-47011	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47011
CVE-2022-47673	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47673
CVE-2022-47695	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47695
CVE-2022-47696	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47696
CVE-2022-48063	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-48063
CVE-2022-48064	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-48064
CVE-2022-48065	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-48065
CVE-2023-1579	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-1579
CVE-2023-1972	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-1972
CVE-2023-25584	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25584
CVE-2023-25585	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25585
CVE-2023-25586	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25586
CVE-2023-25588	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25588
CVE-2024-53589	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2024-53589
CVE-2024-57360	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2024-57360
CVE-2025-0840	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-0840
CVE-2025-11081	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-11081
CVE-2025-11082	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-11082
CVE-2025-11083	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-11083
CVE-2025-1147	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1147
CVE-2025-1148	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1148
CVE-2025-1149	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1149
CVE-2025-1150	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1150
CVE-2025-1151	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1151
CVE-2025-1152	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1152
CVE-2025-1153	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1153
CVE-2025-1176	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1176
CVE-2025-1178	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1178
CVE-2025-1179	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1179
CVE-2025-1180	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1180
CVE-2025-1181	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1181
CVE-2025-1182	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1182
CVE-2025-3198	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-3198
CVE-2025-5244	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-5244
CVE-2025-5245	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-5245
CVE-2025-7545	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-7545
CVE-2025-7546	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-7546
CVE-2025-8224	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-8224
CVE-2025-8225	libctf-nobfd0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-8225
CVE-2017-13716	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2017-13716
CVE-2018-20673	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2018-20673
CVE-2018-20712	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2018-20712
CVE-2018-9996	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2018-9996
CVE-2019-1010204	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2019-1010204
CVE-2020-19726	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2020-19726
CVE-2020-35448	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2020-35448
CVE-2021-20197	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-20197
CVE-2021-20284	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-20284
CVE-2021-32256	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-32256
CVE-2021-3530	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-3530
CVE-2021-3549	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-3549
CVE-2021-3826	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-3826
CVE-2021-45078	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-45078
CVE-2021-46174	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-46174
CVE-2021-46195	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2021-46195
CVE-2022-35205	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-35205
CVE-2022-35206	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-35206
CVE-2022-38533	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-38533
CVE-2022-4285	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-4285
CVE-2022-44840	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-44840
CVE-2022-45703	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-45703
CVE-2022-47007	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47007
CVE-2022-47008	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47008
CVE-2022-47010	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47010
CVE-2022-47011	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47011
CVE-2022-47673	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47673
CVE-2022-47695	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47695
CVE-2022-47696	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-47696
CVE-2022-48063	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-48063
CVE-2022-48064	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-48064
CVE-2022-48065	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2022-48065
CVE-2023-1579	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-1579
CVE-2023-1972	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-1972
CVE-2023-25584	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25584
CVE-2023-25585	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25585
CVE-2023-25586	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25586
CVE-2023-25588	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2023-25588
CVE-2024-53589	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2024-53589
CVE-2024-57360	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2024-57360
CVE-2025-0840	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-0840
CVE-2025-11081	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-11081
CVE-2025-11082	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-11082
CVE-2025-11083	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-11083
CVE-2025-1147	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1147
CVE-2025-1148	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1148
CVE-2025-1149	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1149
CVE-2025-1150	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1150
CVE-2025-1151	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1151
CVE-2025-1152	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1152
CVE-2025-1153	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1153
CVE-2025-1176	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1176
CVE-2025-1178	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1178
CVE-2025-1179	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1179
CVE-2025-1180	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1180
CVE-2025-1181	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1181
CVE-2025-1182	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-1182
CVE-2025-3198	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-3198
CVE-2025-5244	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-5244
CVE-2025-5245	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-5245
CVE-2025-7545	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-7545
CVE-2025-7546	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-7546
CVE-2025-8224	libctf0	2.35.2-2		LOW	https://avd.aquasec.com/nvd/cve-2025-8224
